Target: SAT

Pass Number     Observer     Time (UTCGregorian)          Azimuth (deg)     Elevation (deg)     Range (km)      
3               GSC2         16 Jul 2025 03:34:38.618     54.608148         10.613347           1785.704747     
3               GSC2         16 Jul 2025 03:34:43.618     55.289885         10.226445           1811.511330     
3               GSC2         16 Jul 2025 03:34:48.618     55.950901         9.844023            1837.561277     
3               GSC2         16 Jul 2025 03:34:53.618     56.591996         9.466094            1863.843563     
3               GSC2         16 Jul 2025 03:34:58.618     57.213936         9.092658            1890.347550     
3               GSC2         16 Jul 2025 03:35:03.618     57.817466         8.723694            1917.063410     
3               GSC2         16 Jul 2025 03:35:08.618     58.403310         8.359168            1943.982124     
3               GSC2         16 Jul 2025 03:35:13.618     58.972148         7.999043            1971.094532     
3               GSC2         16 Jul 2025 03:35:18.618     59.524633         7.643277            1998.391778     
3               GSC2         16 Jul 2025 03:35:23.618     60.061396         7.291812            2025.865731     
3               GSC2         16 Jul 2025 03:35:28.618     60.583050         6.944583            2053.509015     
3               GSC2         16 Jul 2025 03:35:33.618     61.090169         6.601527            2081.314007     
3               GSC2         16 Jul 2025 03:35:38.618     61.583303         6.262578            2109.273314     
3               GSC2         16 Jul 2025 03:35:43.618     62.062983         5.927662            2137.380204     
3               GSC2         16 Jul 2025 03:35:48.618     62.529725         5.596699            2165.628642     
3               GSC2         16 Jul 2025 03:35:53.618     62.984010         5.269613            2194.012264     
3               GSC2         16 Jul 2025 03:35:57.784     63.353329         5.000000            2217.759509     

4               GSC2         16 Jul 2025 05:09:01.736     298.022693        5.000000            2218.067212     
4               GSC2         16 Jul 2025 05:09:06.736     298.412036        5.335098            2188.596925     
4               GSC2         16 Jul 2025 05:09:11.736     298.812320        5.674691            2159.230762     
4               GSC2         16 Jul 2025 05:09:16.736     299.223994        6.018899            2129.974145     
4               GSC2         16 Jul 2025 05:09:21.736     299.647533        6.367851            2100.832583     
4               GSC2         16 Jul 2025 05:09:26.736     300.083446        6.721680            2071.811234     
4               GSC2         16 Jul 2025 05:09:31.736     300.532261        7.080520            2042.916000     
4               GSC2         16 Jul 2025 05:09:36.736     300.994528        7.444499            2014.153406     
4               GSC2         16 Jul 2025 05:09:41.736     301.470829        7.813747            1985.530138     
4               GSC2         16 Jul 2025 05:09:46.736     301.961783        8.188402            1957.052601     
4               GSC2         16 Jul 2025 05:09:51.736     302.468038        8.568598            1928.728021     
4               GSC2         16 Jul 2025 05:09:56.736     302.990266        8.954459            1900.564314     
4               GSC2         16 Jul 2025 05:10:01.736     303.529179        9.346111            1872.569641     
4               GSC2         16 Jul 2025 05:10:06.736     304.085535        9.743683            1844.751979     
4               GSC2         16 Jul 2025 05:10:11.736     304.660124        10.147294           1817.120218     
4               GSC2         16 Jul 2025 05:10:16.736     305.253770        10.557051           1789.684015     
4               GSC2         16 Jul 2025 05:10:21.736     305.867342        10.973054           1762.453384     
4               GSC2         16 Jul 2025 05:10:26.736     306.501765        11.395404           1735.438282     
4               GSC2         16 Jul 2025 05:10:31.736     307.158002        11.824182           1708.649664     
4               GSC2         16 Jul 2025 05:10:36.736     307.837054        12.259447           1682.099373     
4               GSC2         16 Jul 2025 05:10:41.736     308.539976        12.701244           1655.799726     
4               GSC2         16 Jul 2025 05:10:46.736     309.267886        13.149607           1629.763122     
4               GSC2         16 Jul 2025 05:10:51.736     310.021946        13.604536           1604.003085     
4               GSC2         16 Jul 2025 05:10:56.736     310.803358        14.065999           1578.534136     
4               GSC2         16 Jul 2025 05:11:01.736     311.613383        14.533930           1553.371404     
4               GSC2         16 Jul 2025 05:11:06.736     312.453349        15.008236           1528.530278     
4               GSC2         16 Jul 2025 05:11:11.736     313.324625        15.488773           1504.027370     
4               GSC2         16 Jul 2025 05:11:16.736     314.228623        15.975338           1479.880413     
4               GSC2         16 Jul 2025 05:11:21.736     315.166801        16.467675           1456.107893     
4               GSC2         16 Jul 2025 05:11:26.736     316.140685        16.965472           1432.728689     
4               GSC2         16 Jul 2025 05:11:31.736     317.151827        17.468336           1409.763011     
4               GSC2         16 Jul 2025 05:11:36.736     318.201800        17.975789           1387.232276     
4               GSC2         16 Jul 2025 05:11:41.736     319.292205        18.487260           1365.158740     
4               GSC2         16 Jul 2025 05:11:46.736     320.424680        19.002092           1343.565160     
4               GSC2         16 Jul 2025 05:11:51.736     321.600853        19.519510           1322.475643     
4               GSC2         16 Jul 2025 05:11:56.736     322.822322        20.038608           1301.915494     
4               GSC2         16 Jul 2025 05:12:01.736     324.090656        20.558358           1281.910840     
4               GSC2         16 Jul 2025 05:12:06.736     325.407401        21.077600           1262.488284     
4               GSC2         16 Jul 2025 05:12:11.736     326.774002        21.595021           1243.675641     
4               GSC2         16 Jul 2025 05:12:16.736     328.191782        22.109142           1225.501721     
4               GSC2         16 Jul 2025 05:12:21.736     329.661926        22.618330           1207.995926     
4               GSC2         16 Jul 2025 05:12:26.736     331.185472        23.120798           1191.187888     
